date,blt,db,meitan,day,rs,ss,ds,epu,cpind,cphb,var1,vix,wti,shibor,er,stock
2015-4-21,60.6,60.4,455,21-Apr-15,-1.26013,-0.360714,-1.56825,122.07,26.973579,25.48,2015-4-21,13.25,55.5,2.04,6.2,1.82
2015-4-22,60.8,59.2,450,22-Apr-15,-4.85918,-0.965293,0.013694,90.11,22.643039,25.38,2015-4-22,12.71,55.19,2.1,6.2,2.44
2015-4-24,62.9,62.5,450,24-Apr-15,-4.38898,1.60584,-0.694751,87.25,30.026625,24.65,2015-4-24,12.29,55.98,1.9,6.2,-0.47
2015-4-27,63,62.5,450,27-Apr-15,5.44789,1.92676,0.255409,163.05,27.070219,25.13,2015-4-27,13.12,56.96,1.93,6.22,3.04
2015-4-28,62.8,61.5,450,28-Apr-15,-5.87411,-0.427279,-0.101862,77.91,34.190101,25.43,2015-4-28,12.41,56.94,1.8,6.21,-1.13
2015-4-29,64.1,61.6,450,29-Apr-15,6.44706,1.65092,1.89914,86.65,27.052477,23.56,2015-4-29,13.39,58.48,1.78,6.2,0.01
2015-5-4,,64.3,440,4-May-15,0.104803,-0.288403,-0.300744,189.05,29.383669,25.97,2015-5-4,12.85,58.98,1.6,6.21,0.87
2015-5-5,66.1,64.6,440,5-May-15,10.0673,3.91345,-0.779459,212.18,28.450036,26.53,2015-5-5,14.31,60.51,1.61,6.21,-4.06
2015-5-6,66.6,66.5,440,6-May-15,5.90471,0.810053,0.30922,122.55,33.77685,27.22,2015-5-6,15.15,60.89,1.6,6.2,-1.62
2015-5-8,64,64,440,8-May-15,-16.2952,-2.41197,-1.76751,153.07,26.063195,27.35,2015-5-8,12.86,59.37,1.5,6.21,2.28
2015-5-11,63,63.7,435,11-May-15,5.71341,1.2368,-1.46589,189,27.449672,27.21,2015-5-11,13.85,59.18,1.4,6.21,3.04
2015-5-12,65.3,63.4,435,12-May-15,-0.080863,1.85104,0.605284,138.11,26.399248,26.95,2015-5-12,13.86,60.59,1.7,6.21,1.56
2015-5-13,66.7,65.3,435,13-May-15,-1.23241,0.104502,-1.02565,117.66,28.589435,26.96,2015-5-13,13.76,60.24,1.3,6.2,-0.58
2015-5-15,65.2,64.1,435,15-May-15,-11.1665,-0.280919,-1.44118,116.07,29.332827,24.23,2015-5-15,12.38,59.92,1.15,6.21,-1.59
2015-5-18,65.2,64.6,435,18-May-15,1.3019,-0.945125,0.727163,89.44,30.077809,25.81,2015-5-18,12.73,59.65,1.1,6.2,-0.58
2015-5-19,63.5,62.8,435,19-May-15,0.293424,-2.69779,-1.69259,77.9,26.992386,25.49,2015-5-19,12.85,57.3,1.85,6.21,3.13
2015-5-20,63.6,62.3,435,20-May-15,-0.44932,1.87078,-0.079199,101.12,25.514121,25.24,2015-5-20,12.88,58.38,1.05,6.2,0.65
2015-5-22,64.3,63.5,450,22-May-15,-6.72161,0.575339,0.124201,140.4,25.952955,26.19,2015-5-22,12.13,59.09,1.04,6.2,2.83
2015-5-26,62.1,62.3,450,26-May-15,13.5,-0.710377,-0.033635,151.36,29.820991,25.4,2015-5-26,14.06,58.07,1.08,6.2,2.02
2015-5-27,61.8,62.4,450,27-May-15,-5.41667,-0.532075,-0.939925,101.5,25.125986,25.53,2015-5-27,13.27,57.59,1.1,6.2,0.63
2015-5-29,63.5,61.2,450,29-May-15,3.25511,4.79857,-0.118344,149.86,25.134237,24.96,2015-5-29,13.84,60.23,1.08,6.2,-0.18
2015-6-1,62.9,,450,1-Jun-15,0.62848,0.305428,-0.296614,200.55,23.069192,25.12,2015-6-1,13.97,60.26,1.08,6.2,4.71
2015-6-2,63.6,63.6,450,2-Jun-15,1.47031,1.16263,0.897342,177.78,27.077022,25.34,2015-6-2,14.24,61.34,1.07,6.2,1.69
2015-6-3,62.5,63.3,450,3-Jun-15,-4.50046,-1.85031,-1.56911,97.64,29.05159,25.48,2015-6-3,13.66,59.7,1.05,6.2,-0.01
2015-6-5,60.2,59.7,450,5-Jun-15,3.12881,-1.0882,0.157309,119.24,30.174106,25.78,2015-6-5,14.21,59,1.15,6.2,1.54
2015-6-8,61.2,60.8,450,8-Jun-15,7.07987,-1.09015,0.307317,221.29,23.720027,25.56,2015-6-8,15.29,58.2,1.15,6.21,2.17
2015-6-9,63.3,61,450,9-Jun-15,-5.32305,3.04813,-0.595195,111.06,20.742175,25.76,2015-6-9,14.47,59.98,1.12,6.21,-0.36
2015-6-12,63.1,62.8,450,12-Jun-15,2.92098,-1.1431,-0.879631,90.31,28.249174,25.4,2015-6-12,13.78,60,1.25,6.21,0.87
2015-6-15,61.6,61.8,445,15-Jun-15,10.7116,-0.756279,1.16775,121.24,27.174246,24.56,2015-6-15,15.39,59.62,1.16,6.21,-2
2015-6-16,61.5,61.6,445,16-Jun-15,-3.41159,0.06171,0.434186,80.67,36.463866,25.34,2015-6-16,14.81,60.03,1.9,6.21,-3.47
2015-6-17,61.4,61.9,445,17-Jun-15,-2.65612,0.554263,-1.19059,125.17,17.627877,25.09,2015-6-17,14.5,59.94,1.16,6.21,1.65
2015-6-19,60.5,62,445,19-Jun-15,-4.34457,0.445553,-1.68741,121.11,29.804276,25.29,2015-6-19,13.96,59.63,1.3,6.21,-6.42
2015-6-23,61.7,61.3,445,23-Jun-15,-6.40455,1.22028,0.176834,132.77,27.71,25.2,2015-6-23,12.11,60.97,1.4,6.21,2.19
2015-6-24,61.8,62.8,445,24-Jun-15,7.82204,-0.975446,0.183415,143.52,32.074717,25.2,2015-6-24,13.26,60.12,1.34,6.21,2.48
2015-6-29,59.8,60,445,29-Jun-15,35.0395,-1.59274,1.44572,154.09,25.08229,24.99,2015-6-29,18.85,58.28,1.37,6.21,-3.34
2015-6-30,61.1,60.2,445,30-Jun-15,-0.886241,1.06398,0.913408,198.43,27.685823,25.29,2015-6-30,18.23,59.38,1.15,6.2,5.53
2015-7-6,57.1,58.2,445,6-Jul-15,-6.77005,-9.83858,-3.75994,428.02,21.532013,23.35,2015-7-6,17.01,52.54,1.2,6.21,2.41
2015-7-7,54.7,56.5,445,7-Jul-15,-5.94694,-0.277707,0.642197,247.69,22.958743,23.4,2015-7-7,16.09,52.91,1.3,6.21,-1.29
2015-7-8,55.7,55.6,445,8-Jul-15,19.558,-0.669767,-0.325977,174.78,19.510614,24.82,2015-7-8,19.66,51.66,1.2,6.21,-5.9
2015-7-13,57.6,57,445,13-Jul-15,-33.0561,0.357677,-2.47823,145.24,25.835642,26.12,2015-7-13,13.9,52.16,1.3,6.21,2.39
2015-7-14,57.3,55.9,445,14-Jul-15,-6.42078,0.469203,0.327167,256.03,27.968628,28.01,2015-7-14,13.37,52.81,1.4,6.21,-1.16
2015-7-15,57.6,56.9,424,15-Jul-15,-2.04555,-0.829235,-2.73054,155.97,19.67732,27.66,2015-7-15,13.23,51.36,1.3,6.21,-3.03
2015-7-20,56.4,55.7,425,20-Jul-15,-8.44679,0.834267,-5.30245,240.03,27.613968,27.61,2015-7-20,12.25,50.02,1.26,6.21,0.88
2015-7-21,56.1,55.4,425,21-Jul-15,-1.5911,0.980308,-0.319656,166.72,27.063304,27.32,2015-7-21,12.22,50.46,1.34,6.21,0.64
2015-7-24,54.6,54.3,424,24-Jul-15,10.794,-2.81288,-2.44152,94.82,24.326762,25.47,2015-7-24,13.74,47.75,1.34,6.21,-1.29
2015-7-27,54.1,53.5,423,27-Jul-15,12.8353,0.131132,-0.646353,124.82,16.88888,24.5,2015-7-27,15.6,47.12,1.37,6.21,-8.48
2015-7-28,54.4,52.3,423,28-Jul-15,-14.3074,-0.530404,1.00527,230.01,23.392842,23.56,2015-7-28,13.44,47.77,1.43,6.21,-1.68
2015-7-29,54.4,52.6,423,29-Jul-15,-8.71606,0.567436,0.781073,168.39,24.481101,24.51,2015-7-29,12.5,48.67,1.55,6.21,3.44
2015-7-31,52.5,53.1,422,31-Jul-15,-4.39699,-1.71527,-2.94917,134.74,24.500673,24.5,2015-7-31,12.12,46.92,1.6,6.21,-1.13
2015-8-4,48.9,50.4,422,4-Aug-15,5.88513,-1.14342,-1.28057,172.34,20.011079,25,2015-8-4,13,45.73,1.62,6.21,3.69
2015-8-5,49.3,50.3,422,5-Aug-15,-4.1497,-0.344408,-1.57077,117.83,17.677459,21.6,2015-8-5,12.51,45.17,1.6,6.21,-1.65
2015-8-7,47.7,,422,7-Aug-15,5.7717,-3.50631,0.96009,99.28,28.697279,25.47,2015-8-7,13.39,43.76,1.8,6.21,2.26
2015-8-10,48.5,,420,10-Aug-15,-9.29914,-0.735312,2.86448,198.48,25.69928,26.5,2015-8-10,12.23,44.75,1.6,6.21,4.92
2015-8-11,47.5,50.7,420,11-Aug-15,10.0207,-4.13776,1.81812,109.08,25.917836,25.96,2015-8-11,13.71,43.23,1.62,6.32,-0.01
2015-8-12,48.2,49.5,420,12-Aug-15,-0.646116,-1.37193,1.92679,233.37,18.168619,25.45,2015-8-12,13.61,43.32,1.7,6.39,-1.06
2015-8-14,47.8,49.3,420,14-Aug-15,-6.49246,0.066666,-3.67558,204.51,21.019661,25.25,2015-8-14,12.83,42.34,1.68,6.39,0.27
2015-8-17,47.8,48.3,419,17-Aug-15,0.365219,-1.19548,0.258628,307.89,18.015799,23.96,2015-8-17,13.02,41.92,1.71,6.39,0.71
2015-8-18,47.3,48.3,419,18-Aug-15,5.10189,0.881717,0.794801,155.63,15.860209,25.1,2015-8-18,13.79,42.4,1.77,6.39,-6.15
2015-8-19,46.1,48.4,419,19-Aug-15,9.86153,-1.50491,-2.31584,171.78,16.836554,25.1,2015-8-19,15.25,40.72,1.78,6.4,1.23
2015-8-21,44.1,45.7,418,21-Aug-15,61.2233,1.44024,2.00411,178.37,25.728674,25.63,2015-8-21,28.03,40.06,1.87,6.39,-4.27
2015-8-24,41.9,43.4,418,24-Aug-15,42.5001,-2.29351,-0.31466,280.18,24.093771,24.1,2015-8-24,40.74,37.82,2,6.4,-8.49
2015-8-25,42,42.8,418,25-Aug-15,-7.38603,5.18113,-3.15309,238.66,22.234646,24.6,2015-8-25,36.02,39.09,1.88,6.41,-7.63
2015-8-26,42.1,42.9,417,26-Aug-15,-15.6949,-2.37947,0.69503,335.57,16.929234,25,2015-8-26,30.32,38.85,2.1,6.41,-1.27
2015-8-31,,48.4,416,31-Aug-15,-5.86584,15.2265,8.71921,332.68,26.098012,24.49,2015-8-31,28.43,48.66,1.82,6.38,-0.82
2015-9-1,49,49.5,416,1-Sep-15,10.9447,-4.53584,-2.45537,191.29,19.099049,24.74,2015-9-1,31.4,45.25,1.85,6.36,-1.23
2015-9-2,47.4,46.3,416,2-Sep-15,-16.2219,1.03405,-0.832025,141.09,16.994922,24.7,2015-9-2,26.09,46,2.1,6.36,-0.2
2015-9-8,49,45.8,416,8-Sep-15,-9.30498,-1.96265,0.846806,252.96,25.231789,24.6,2015-9-8,24.9,45.7,1.9,6.37,2.92
2015-9-9,48,47.3,415,9-Sep-15,5.65437,-1.68841,-1.1555,221.04,24.34392,24.25,2015-9-9,26.23,44.35,2.1,6.38,2.29
2015-9-11,47,,415,11-Sep-15,-10.7667,1.64577,-2.00826,253.88,25.767123,24.25,2015-9-11,23.2,44.76,1.86,6.38,0.07
2015-9-14,46,44.7,415,14-Sep-15,4.60272,-0.381333,-0.965553,197.77,26.588978,24.8,2015-9-14,24.25,44.11,2.1,6.37,-2.67
2015-9-15,45.9,43.4,412,15-Sep-15,-6.0735,0.445533,0.42083,191.85,24.971656,24.02,2015-9-15,22.54,44.67,1.93,6.37,-3.52
2015-9-16,48.8,44.1,412,16-Sep-15,-5.03367,2.72568,2.57708,129.66,21.831028,23.73,2015-9-16,21.35,47.03,3.5,6.37,4.89
2015-9-17,48.1,45.5,412,17-Sep-15,-0.675508,-0.018321,-0.18215,117.84,24.761374,24.05,2015-9-17,21.14,46.99,2,6.37,-2.1
2015-9-18,46.9,45,412,18-Sep-15,5.80806,-2.47443,-2.20459,157.17,23.842365,23.78,2015-9-18,22.28,44.87,2.4,6.36,0.38
2015-9-21,47.1,43.8,412,21-Sep-15,-9.00577,3.4274,-0.893595,90.55,23.806585,23.54,2015-9-21,20.14,46.44,1.92,6.37,1.89
2015-9-25,47.2,43.8,410,25-Sep-15,15.8546,-0.162408,-0.837127,101.35,30.803967,23.98,2015-9-25,23.62,45.52,2,6.37,-1.6
2015-9-29,47.5,43.4,410,29-Sep-15,14.6066,2.25258,-2.27749,101.89,24.50694,24.51,2015-9-29,26.83,45.24,1.92,6.36,-2.02
2015-9-30,47.3,43.5,410,30-Sep-15,-6.96552,-1.95597,1.59381,82.71,27.119003,25.81,2015-9-30,24.5,45.17,1.99,6.36,0.48
2015-10-9,51.9,50.1,410,9-Oct-15,-7.51487,2.46707,0.75369,119.86,23.047168,23.03,2015-10-9,17.08,49.62,1.92,6.35,1.27
2015-10-12,51.1,49.7,408,12-Oct-15,-5.89685,-3.22594,-2.68513,186.41,24.427293,23.34,2015-10-12,16.17,47.27,1.95,6.32,3.28
2015-10-19,47.3,46,403,19-Oct-15,-8.109,-1.13166,-2.60715,131.35,24.616816,23.11,2015-10-19,14.98,46.09,1.94,6.36,-0.14
2015-10-20,47.2,44.5,403,20-Oct-15,4.21195,-0.824617,0.738642,257.16,28.149001,23.1,2015-10-20,15.75,45.84,1.94,6.35,1.14
2015-10-21,47,44.5,403,21-Oct-15,5.94645,-0.854973,-1.43583,91.69,33.016553,23.15,2015-10-21,16.7,44.75,1.91,6.35,-3.06
2015-10-23,46.7,44.2,398,23-Oct-15,-14.053,-2.55903,-0.522094,218.59,23.013737,23.16,2015-10-23,14.46,43.92,1.9,6.35,1.3
2015-10-26,47,43.9,393,26-Oct-15,4.3223,1.84791,-1.8276,205.94,25.43077,23.1,2015-10-26,15.29,43.97,2,6.35,0.5
2015-10-27,45.9,43,390,27-Oct-15,0.930595,-0.382825,-1.73981,139.11,24.81105,23.13,2015-10-27,15.43,43.19,1.85,6.35,0.14
2015-10-28,48.2,43.1,390,28-Oct-15,-7.562,3.69464,1.53552,100.13,26.446479,22.59,2015-10-28,14.33,45.63,1.83,6.36,-1.72
2015-10-30,48.2,43.3,388,30-Oct-15,4.15263,-0.132304,2.62817,75.07,30.184618,22.99,2015-10-30,15.07,46.38,1.83,6.32,-0.14
2015-11-2,47.3,45.8,388,2-Nov-15,-6.32826,-1.777,0.989241,268.67,30.18568,22.58,2015-11-2,14.15,46.15,2.02,6.34,-1.7
2015-11-3,48,45,388,3-Nov-15,1.87952,1.60019,3.07929,105.35,31.504979,21.73,2015-11-3,14.54,47.98,2.6,6.34,-0.25
2015-11-4,47.3,46.4,386,4-Nov-15,6.19558,-3.05515,0.583089,263.87,29.231912,21.2,2015-11-4,15.51,46.54,1.82,6.34,4.31
2015-11-6,46.1,44.5,385,6-Nov-15,-7.74113,-4.05514,-1.64828,92.82,30.345511,21.03,2015-11-6,14.33,44.39,2.02,6.35,1.91
2015-11-9,45.5,43.9,382,9-Nov-15,13.3282,-1.1313,1.58637,156.79,39.911032,20.74,2015-11-9,16.52,44,1.82,6.36,1.58
2015-11-10,46,,382,10-Nov-15,-6.96131,0.672942,-0.816542,128.97,39.802833,20.03,2015-11-10,15.29,44.26,1.78,6.36,-0.18
2015-11-11,44.7,43.3,382,11-Nov-15,4.23692,-0.263294,-2.76707,91.96,39.055439,20.5,2015-11-11,16.06,43.07,1.82,6.37,0.27
2015-11-13,42.3,41,380,13-Nov-15,22.4812,-4.55208,1.02587,71.01,35.364344,23.2,2015-11-13,20.08,40.79,1.8,6.37,-1.43
2015-11-16,40.4,39.6,379,16-Nov-15,-8.20132,0.632974,2.2816,99.83,34.181031,23.1,2015-11-16,18.16,42.06,1.82,6.37,0.73
2015-11-17,41.5,39.8,379,17-Nov-15,3.37185,-2.23676,-0.888388,120.39,34.70021,23.05,2015-11-17,18.84,40.75,1.81,6.38,-0.06
2015-11-18,41.7,39.2,379,18-Nov-15,-10.6582,-0.434933,0.112754,153.66,37.05815,23.01,2015-11-18,16.85,40.95,1.78,6.38,-1.01
2015-11-20,42.7,39.3,379,20-Nov-15,-9.19569,0.389911,-4.17242,160.72,27.373114,23.01,2015-11-20,15.47,40.08,1.82,6.39,0.37
2015-11-23,44,38.8,379,23-Nov-15,0.1814,-4.78709,0.666073,99.47,29.555833,23.12,2015-11-23,15.62,38.41,1.81,6.39,-0.56
2015-11-25,44,40.8,379,25-Nov-15,-2.9719,6.52947,1.40935,91.31,34.414706,23.5,2015-11-25,15.19,41.56,2.5,6.39,0.88
2015-11-30,44,39.6,379,30-Nov-15,5.55679,1.17339,-0.805571,125.91,36.398007,23.11,2015-11-30,16.13,41.62,1.81,6.4,0.26
2015-12-1,43.2,40.7,379,1-Dec-15,-9.25296,-0.625286,-0.225238,114.84,36.32227,23.05,2015-12-1,14.67,41.59,1.81,6.4,0.32
2015-12-4,41.8,39.6,380,4-Dec-15,0.024276,1.18275,-6.33514,99.64,35.627411,22.18,2015-12-4,14.81,40.06,1.78,6.4,-1.67
2015-12-7,39.8,38.2,382,7-Dec-15,6.39463,-2.5672,-4.26379,161.51,34.777925,22.5,2015-12-7,15.84,37.59,2.3,6.41,0.34
2015-12-8,39.6,36.5,383,8-Dec-15,10.7751,-0.378516,1.26499,131.85,34.148965,22.98,2015-12-8,17.6,37.52,1.84,6.42,-1.89
2015-12-11,37.1,35.2,383,11-Dec-15,33.4112,-3.55334,1.01588,137.23,32.168314,22.92,2015-12-11,24.39,35.59,1.8,6.46,-0.61
2015-12-14,36.8,33.5,383,14-Dec-15,-4.0191,2.72865,-1.45665,159.53,29.687377,22.93,2015-12-14,22.73,36.28,1.83,6.46,2.51
2015-12-15,38,32.8,385,15-Dec-15,-7.61588,1.47162,0.616229,127.4,29.823958,23,2015-12-15,20.95,37.22,1.8,6.46,-0.29
2015-12-16,36.9,33.2,385,16-Dec-15,-15.853,-2.85756,-3.61282,102.82,37.143577,22.81,2015-12-16,17.86,35.6,2,6.47,0.17
2015-12-18,37.3,32.2,387,18-Dec-15,13.9377,0.370618,-2.86456,255.53,34.681791,22.54,2015-12-18,20.7,34.58,1.86,6.48,-0.03
2015-12-21,35.8,31.4,387,21-Dec-15,-8.75935,0.84175,-1.92426,165.22,34.633111,22.41,2015-12-21,18.7,34.59,2.5,6.48,1.77
2015-12-22,35.6,32,387,22-Dec-15,-12.1743,1.76275,-0.439275,128.41,31.972654,22.6,2015-12-22,16.6,35.42,1.9,6.48,0.26
2015-12-24,37.1,32.8,389,24-Dec-15,-6.10306,1.95829,4.44067,124.48,29.675252,22.81,2015-12-24,15.74,37.58,1.93,6.48,-0.65
2015-12-29,37.1,31.9,390,29-Dec-15,1.58929,2.29907,-1.83332,92.36,31.276272,23.03,2015-12-29,16.08,37.87,1.96,6.49,0.85
2015-12-30,36.1,32.3,392,30-Dec-15,7.23724,-1.96505,-0.895772,90.5,25.078791,22.26,2015-12-30,17.29,36.68,1.97,6.49,0.26
2015-12-31,35.7,31.8,394,31-Dec-15,5.70359,1.50332,1.70257,136.44,25.099432,24.4,2015-12-31,18.21,37.58,2.1,6.49,-0.94
2016-1-4,36.5,32.4,394,4-Jan-16,13.3763,-2.53994,1.73447,204.73,29.64588,23.33,2016-1-4,20.7,36.77,2.07,6.52,-6.86
2016-1-5,35.5,31.2,394,5-Jan-16,-5.42876,-2.56418,-0.521264,275.63,22.819858,23.82,2016-1-5,19.34,35.85,2,6.52,-0.26
2016-1-6,33.8,30.2,394,6-Jan-16,6.29381,-1.24567,-5.12853,185.61,24.5801,21.11,2016-1-6,20.59,33.86,1.98,6.56,2.25
2016-1-8,31.7,29.2,394,8-Jan-16,28.0568,-0.823636,0.737617,268.77,23.019605,23,2016-1-8,27.01,33.07,1.97,6.59,1.97
2016-1-11,30.1,28.1,392,11-Jan-16,-7.60739,-3.30473,-4.15454,190.93,26.72703,22.67,2016-1-11,24.3,31.16,2.3,6.58,-5.33
2016-1-12,29.3,26.5,392,12-Jan-16,-7.33773,-1.38761,-1.75143,157.66,28.608472,22.87,2016-1-12,22.47,30.49,2,6.58,0.2
2016-1-13,28.9,26.6,392,13-Jan-16,11.8499,2.45482,-2.22559,134.58,22.74442,22.74,2016-1-13,25.22,30.44,1.97,6.58,-2.42
2016-1-15,28.1,25.6,393,15-Jan-16,8.68197,-2.40367,0.914011,111.36,22.34865,22.54,2016-1-15,27.02,29.74,2.4,6.59,-3.55
2016-1-19,28,23.8,393,19-Jan-16,-1.88349,-1.88597,-3.92437,173.07,22.820979,22.82,2016-1-19,26.05,28.35,2,6.58,3.22
2016-1-20,26,22.9,393,20-Jan-16,6.76949,-5.55493,-0.704442,195.74,23.155142,22.77,2016-1-20,27.59,26.54,2.4,6.58,-1.03
2016-1-22,30.2,25.1,393,22-Jan-16,-19.3984,8.68189,6.34543,178.13,22.915685,22.74,2016-1-22,22.34,30.88,2,6.58,1.25
2016-1-25,29.8,26.1,393,25-Jan-16,7.33633,-2.16254,-5.91373,171.46,20.278672,21.23,2016-1-25,24.15,28.7,1.96,6.58,0.75
2016-1-26,31,24.5,395,26-Jan-16,-5.68018,4.99348,3.99776,111.06,25.647344,22.49,2016-1-26,22.5,31.27,2,6.58,-6.42
2016-1-27,31.5,26.3,396,27-Jan-16,3.08493,1.39634,0.713877,206.09,21.440914,22.13,2016-1-27,23.11,31.82,2.5,6.58,-0.52
2016-1-29,33.1,30.3,397,29-Jan-16,-12.4384,0.624996,5.41301,167.15,16.752733,22.2,2016-1-29,20.2,33.73,2.01,6.58,3.09
2016-2-1,32.7,30.9,398,1-Feb-16,-1.38288,-5.34399,-2.40434,87.11,28.17913,22.44,2016-2-1,19.98,31.42,2.05,6.58,-1.78
2016-2-3,32.5,28.8,398,3-Feb-16,8.39243,3.43708,0.35879,91.81,22.033802,23.31,2016-2-3,21.65,32.41,2.03,6.58,-0.38
2016-2-5,32.6,30.1,398,5-Feb-16,8.86443,-0.066228,-5.39156,140.16,23.432102,23.5,2016-2-5,23.38,30.85,1.96,6.57,-0.63
2016-2-16,31.4,31.3,398,16-Feb-16,-4.27468,-0.130903,-0.367815,210.45,28.110638,23.5,2016-2-16,24.11,29.16,2.02,6.51,3.29
2016-2-17,33.7,28,399,17-Feb-16,-7.08242,1.88065,2.95486,215.81,23.531798,23.4,2016-2-17,22.31,30.58,1.95,6.53,1.08
2016-2-19,32.1,30.2,401,19-Feb-16,-8.0134,0.779845,-4.94244,191.41,23.595992,23.46,2016-2-19,20.53,29.84,1.94,6.52,-0.1
2016-2-22,34.4,29.5,401,22-Feb-16,-5.73737,1.45784,3.53222,183.22,23.712888,23.64,2016-2-22,19.38,31.27,1.93,6.52,2.35
2016-2-23,32.4,29.7,402,23-Feb-16,7.94997,-0.347513,-3.85901,127.15,23.413873,23.34,2016-2-23,20.98,30.06,2.2,6.53,-0.81
2016-2-26,36.1,30.5,402,26-Feb-16,-4.67063,6.26429,3.59139,190.08,19.579119,23.35,2016-2-26,19.81,33.04,2.1,6.54,0.95
2016-2-29,35.8,29.9,402,29-Feb-16,3.80755,2.63314,-0.156766,144.33,19.30058,23.52,2016-2-29,20.55,33.79,2.6,6.55,-2.86
2016-3-1,35.6,31.9,402,1-Mar-16,-14.1713,0.538559,0.261743,174.5,23.070253,22.74,2016-3-1,17.7,34.42,2.1,6.55,1.68
2016-3-2,36.4,31.9,403,2-Mar-16,-4.24622,-2.43966,3.63804,151.28,21.868989,22.73,2016-3-2,17.09,34.68,2.1,6.55,4.26
2016-3-7,39,34.4,405,7-Mar-16,1.2911,2.12264,8.90463,126.18,16.441574,22.14,2016-3-7,17.35,37.95,1.93,6.52,0.81
2016-3-8,39.1,35.7,406,8-Mar-16,7.49441,0.538644,-5.5691,107.14,18.442763,21.85,2016-3-8,18.67,36.33,2,6.51,0.14
2016-3-9,39.9,35,408,9-Mar-16,-1.04795,2.71895,2.60786,114.12,26.083008,22.76,2016-3-9,18.34,38.14,2.01,6.52,-1.34
2016-3-11,39.2,36.1,410,11-Mar-16,-10.41,-1.83716,2.4393,174.97,20.273085,21.95,2016-3-11,16.5,38.48,1.95,6.5,0.2
2016-3-14,37.9,35.3,410,14-Mar-16,1.82327,-2.37443,-0.799801,124.33,21.853007,21.88,2016-3-14,16.92,37.3,2,6.5,1.75
2016-3-15,37.4,34.2,410,15-Mar-16,-0.344707,-2.06115,-0.236353,75.11,21.778638,21.79,2016-3-15,16.84,36.49,2,6.51,0.17
2016-3-16,38.7,34.7,410,16-Mar-16,-11.6541,2.95899,1.74045,130.83,21.503404,21.5,2016-3-16,14.99,38.45,2.3,6.52,0.21
2016-4-5,36.1,33.8,410,5-Apr-16,7.92124,0.95026,1.04017,139.11,7.0424846,21.82,2016-4-5,15.42,36.03,2.03,6.47,1.45
2016-4-6,37.5,34.7,411,6-Apr-16,-8.75697,2.85133,1.0939,161.05,22.093417,22.93,2016-4-6,14.09,37.65,2,6.48,-0.08
2016-4-8,40.5,36.6,411,8-Apr-16,7.63,3.07299,4.65778,115.52,13.285505,21.78,2016-4-8,15.36,39.57,2.04,6.48,-0.78
2016-4-11,41.4,37.7,411,11-Apr-16,5.92905,3.05814,0.511167,125.72,7.1054025,21.78,2016-4-11,16.26,40.53,2.04,6.47,1.64
2016-4-12,42.9,39.5,411,12-Apr-16,-8.79228,1.01429,3.95049,190.94,9.5884507,21.64,2016-4-12,14.85,42.16,2.03,6.46,-0.34
2016-4-13,42.8,40.2,412,13-Apr-16,-7.90903,-0.326732,-0.778231,96,9.3915213,21.72,2016-4-13,13.84,41.68,2.4,6.47,1.42
2016-4-15,41.5,39.5,412,15-Apr-16,-2.59692,-1.89684,-2.06917,180.03,20.220537,21.35,2016-4-15,13.62,40.33,2.05,6.48,-0.14
2016-4-18,41.6,37.6,412,18-Apr-16,-2.71121,-2.85256,1.69343,153.23,20.225758,20.23,2016-4-18,13.35,39.81,1.95,6.48,-1.44
2016-4-19,42.5,39.3,408,19-Apr-16,-1.59555,1.22839,2.07198,131.33,26.033088,20.51,2016-4-19,13.24,41.02,2.05,6.47,0.3
2016-4-20,42.8,39.2,408,20-Apr-16,-0.419321,3.1457,0.738782,161.55,17.569196,20.98,2016-4-20,13.28,42.6,2.02,6.47,-2.31
2016-4-22,43.8,41.1,408,22-Apr-16,-1.09345,-0.817388,2.37911,135.16,11.330897,20.08,2016-4-22,13.22,42.66,2.09,6.49,0.22
2016-4-25,43.2,40.8,408,25-Apr-16,5.60848,-1.92515,-0.887463,142.21,19.522294,19.12,2016-4-25,14.08,41.39,2.1,6.5,-0.42
2016-4-26,43.6,40.9,408,26-Apr-16,-0.972487,4.04292,2.64074,99.2,18.83356,18.14,2016-4-26,13.96,44.04,2.04,6.49,0.61
2016-4-27,44.1,42.6,408,27-Apr-16,-1.91488,1.3783,1.82498,112.22,17.461943,18,2016-4-27,13.77,45.37,2.14,6.49,-0.37
2016-4-29,45.5,44.3,407,29-Apr-16,12.4785,3.99917,-1.97137,183.8,15.920461,16.77,2016-4-29,15.7,46.07,2.11,6.49,-0.25
2016-5-3,43.2,43,407,3-May-16,5.34743,0.385244,-3.06364,126.51,14.966045,16.78,2016-5-3,15.6,43.76,2,6.47,1.85
2016-5-6,44.6,41.6,407,6-May-16,-5.67173,4.05049,-3.10321,106.78,16.178859,16.52,2016-5-6,14.72,44.68,2.3,6.5,-2.82
2016-5-9,42.4,42.8,407,9-May-16,-1.72017,-1.07387,-1.73327,98.64,6.3277979,17.83,2016-5-9,14.57,43.43,2,6.51,-2.79
2016-5-10,44,41.1,407,10-May-16,-7.14821,0.814521,1.8312,184.81,15.601234,17.16,2016-5-10,13.63,44.67,2,6.52,0.02
2016-5-11,46.1,42.1,407,11-May-16,6.50185,2.18295,1.84102,94.06,16.709243,17.23,2016-5-11,14.69,46.1,3,6.51,0.16
